,Unnamed: 0,Date,Item,Brand,Product,Issue,Nb_affected_models,Alert / recall type,Category,Companies,Published by,Audience,Recall type,Recall class,Starting date:,Posting date:,Type of communication:,Subcategory:,Source of recall:,Issue:,Audience:,Identification number:,Hazard classification:
584,0,2018-08-17,"
  Artis Q and Artis Q.Zen (2018-07-30) 
",,,,,,,,,,health product recall,,"July 30, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67408,Type II
585,0,2018-08-17,"
  STA System - Analyzers (Class 2), STA and STA-R Evolution System - Coagulation System - Prothrombin Time, STA Satellite - Neoplastine CL and Neoplastine CL (Thromboplastin) (2018-07-18) 
",,,,,,,,,,health product recall,,"July 18, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67412,Type II
586,0,2018-08-17,"
  T2 Proximal Humeral Nail System - Long Nail (2018-06-15) 
",,,,,,,,,,health product recall,,"June 15, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67376,Type II
587,0,2018-08-17,"
  SOMATOM Force (2018-08-02) 
",,,,,,,,,,health product recall,,"August 2, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67416,Type III
588,0,2018-08-17,"
  RAPIDPoint 405, 500 and RAPIDLab 1245 Blood Gas Analyzer (2018-07-24) 
",,,,,,,,,,health product recall,,"July 24, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67392,Type II
589,0,2018-08-17,"
  Legacy 3 Implant SBM 5.2mmDx16mmL, 4.5mmD platform (2018-08-10) 
",,,,,,,,,,health product recall,,"August 10, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67404,Type II
590,0,2018-08-17,"
  Fluorocell PLT (2018-07-27) 
",,,,,,,,,,health product recall,,"July 27, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67388,Type II
591,0,2018-08-17,"
  Cobas 6500 U601 Urinalys system-Urine Analyzer and Cobas U701 Microscopy Analyzer (2018-07-19) 
",,,,,,,,,,health product recall,,"July 19, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67440,Type III
592,0,2018-08-17,"
  PRO-NOX Nitrous Oxide Delivery System (2018-05-09) 
",,,,,,,,,,health product recall,,"May 9, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67444,Type II
593,0,2018-08-17,"
  MOSAIQ (2018-08-03) 
",,,,,,,,,,health product recall,,"August 3, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67448,Type II
594,0,2018-08-17,"
  MESORB (2018-06-15) 
",,,,,,,,,,health product recall,,"June 15, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67452,Type III
595,0,2018-08-17,"
  IH-COM Kit (2018-08-09) 
",,,,,,,,,,health product recall,,"August 9, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67456,Type II
596,0,2018-08-17,"
  Formula Resector Cutter, Formula Aggressive Plus Cutter and Formula Barrel Bur (2018-08-08) 
",,,,,,,,,,health product recall,,"August 8, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67460,Type II
597,0,2018-08-17,"
  SHOEBOX Audiometry Pro (2018-07-20) 
",,,,,,,,,,health product recall,,"July 20, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67464,Type III
598,0,2018-08-17,"
  X-CAL, Sysmex E-Check, 8Check 3WP X-TRA Control, Sysmex SCS-1000 Universal Calibrator, XN CHECK, XN CAL, XN CAL PF, XN CAL - CUSTOMER SET, XN CAL PF - CUSTOMER SET, and XN-L CHECK (2018-05-08) 
",,,,,,,,,,health product recall,,"May 8, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67374,Type III
599,0,2018-08-17,"
  Dimension Vista LOCI Reaction Vessels (2018-07-17) 
",,,,,,,,,,health product recall,,"July 17, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67378,Type III
600,0,2018-08-17,"
  Various B. Braun Medical's Catheter, Nerve Block, and Epidural Sets (2018-07-24) 
",,,,,,,,,,health product recall,,"July 24, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67382,Type II
601,0,2018-08-17,"
  BIS Complete Monitoring System (2018-07-26) 
",,,,,,,,,,health product recall,,"July 26, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67386,Type II
602,0,2018-08-17,"
  VITROS Eci Immunidiagnostic Products TSH Reagent Pack, Prolactin Reagent Pack, FSH Reagent Pack, Folate Reagent Pack 1/2, and PSA Reagent Pack (2018-07-13) 
",,,,,,,,,,health product recall,,"July 13, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67390,Type II
603,0,2018-08-17,"
  ADVIA Centaur and ADVIA Centaur CP System - Creatine Kinase-MB (CKMB) Assay (2018-07-27) 
",,,,,,,,,,health product recall,,"July 27, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67398,Type III
604,0,2018-08-17,"
  Allura Xper FD10, FD20, FD10/10, and FD20/10 (2018-06-12) 
",,,,,,,,,,health product recall,,"June 12, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67402,Type II
605,0,2018-08-17,"
  Digital Diagnost (2018-06-12) 
",,,,,,,,,,health product recall,,"June 12, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67406,Type II
606,0,2018-08-17,"
  Teva Valsartan/HCTZ Product Recall (2018-08-17) 
",,,,,,,,,,health product recall,,"August 17, 2018",,Drug Recall,Drugs,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-67558,Type I
607,0,2018-08-17,"
  Agglu. Sera Shigella boydii polyvalent 2 (7 to 11) (2018-07-03) 
",,,,,,,,,,health product recall,,"July 3, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67410,Type III
608,0,2018-08-17,"
  ARKON Anesthesia Delivery System (2018-07-16) 
",,,,,,,,,,health product recall,,"July 16, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67442,Type II
609,0,2018-08-17,"
  STAINBUSTER Bur (2018-07-30) 
",,,,,,,,,,health product recall,,"July 30, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67420,Type III
610,0,2018-08-17,"
  ARCHITECT c8000, c16000, c4000 Processing Module (2018-07-20) 
",,,,,,,,,,health product recall,,"July 20, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67380,Type II
611,0,2018-08-17,"
  Permobil Powered Wheelchairs (2018-08-06) 
",,,,,,,,,,health product recall,,"August 6, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67446,Type II
612,0,2018-08-17,"
  Bipolar Electrode Catheters (2018-07-31) 
",,,,,,,,,,health product recall,,"July 31, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67450,Type II
613,0,2018-08-17,"
  Heater-Cooler Unit HCU 40 (2018-08-03) 
",,,,,,,,,,health product recall,,"August 3, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67454,Type II
614,0,2018-08-17,"
  AIRO Mobile CT Scanner (2018-08-07) 
",,,,,,,,,,health product recall,,"August 7, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67458,Type I
615,0,2018-08-17,"
  Enterprise Imaging for Radiology (2018-08-03) 
",,,,,,,,,,health product recall,,"August 3, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67462,Type III
616,0,2018-08-17,"
  Sonic Fusion Flossing Toothbrush (2018-07-02) 
",,,,,,,,,,health product recall,,"July 2, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67466,Type II
617,0,2018-08-17,"
  DUREX Real Feel Extra Lubricated 10ct condoms (2018-07-30) 
",,,,,,,,,,health product recall,,"July 30, 2018","August 17, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-68726,Type II
618,0,2018-08-16,"
  FS Antimicrobial Hand Cleaner - 2.5% Liq (2018-08-16) 
",,,,,,,,,,health product recall,,"August 16, 2018",,Drug Recall,Drugs,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-67608,Type III
619,0,2018-08-13,"
  Health Canada Warns Canadians of New Safety Information Related to Long-Term Use of Azithromycin Following Stem Cell Transplants in Cancer Treatment 
",,,,,,,,,,information update,,"August 13, 2018",,Information Update,Drugs,Health Canada,,,RA-67430,
620,0,2018-08-11,"
  Kaolin Pectin Suspension (2018-08-11) 
",,,,,,,,,,health product recall,,"August 11, 2018",,Drug Recall,Veterinary Drugs,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-67534,Type II
621,0,2018-08-09,"
  PRO-Ciprofloxacin 250mg Tablet (2018-08-09) 
",,,,,,,,,,health product recall,,"August 9, 2018",,Drug Recall,Drugs,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-67550,Type II
622,0,2018-08-08,"
  Ayotai Canada Product Recall (Human Drugs) (2018-08-08) 
",,,,,,,,,,health product recall,,"August 8, 2018",,Drug Recall,Drugs,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-67554,Type II
623,0,2018-08-08,"
  Foquest Capsule (2018-08-08) 
",,,,,,,,,,health product recall,,"August 8, 2018",,Drug Recall,Drugs,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-67532,Type III
624,0,2018-08-08,"
  PMS-Ciprofloxacin 250mg Tablet (2018-08-08) 
",,,,,,,,,,health product recall,,"August 8, 2018",,Drug Recall,Drugs,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-67548,Type II
625,0,2018-08-08,"
  Ayotai Canada Product Recall (NHPs) (2018-08-08) 
",,,,,,,,,,health product recall,,"August 8, 2018",,Drug Recall,Natural health products,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-67556,Type II
626,0,2018-08-06,"
  Contrave Tablet (Extended Release) (2018-08-06) 
",,,,,,,,,,health product recall,,"August 6, 2018",,Drug Recall,Drugs,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-67546,Type II
627,0,2018-08-02,"
  CVM Material for Calibration Verification of Blood Gas, Electrolyte, Total Hemoglobin, Bilirubin, and Metabolite Systems (2018-07-16) 
",,,,,,,,,,health product recall,,"July 16, 2018","August 2, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67336,Type III
628,0,2018-08-02,"
  Alcon or Endure LuxOR E71 Ophthalmic Microscope and Q-Vue Ophthalmic Microscope (2018-07-18) 
",,,,,,,,,,health product recall,,"July 18, 2018","August 2, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67344,Type II
629,0,2018-08-02,"
  ErgoJust Mobile Carts (2018-05-14) 
",,,,,,,,,,health product recall,,"May 14, 2018","August 2, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67348,Type II
630,0,2018-08-02,"
  Human IgM kit for use on SPAPLUS (2018-07-25) 
",,,,,,,,,,health product recall,,"July 25, 2018","August 2, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67356,Type II
631,0,2018-08-02,"
  Allura Xper FD10/10 - Main Unit, Allura Xper FD10, Allura Xper FD20 - Main Unit and Allura Xper FD20/10 System - Main Unit (2018-07-17) 
",,,,,,,,,,health product recall,,"July 17, 2018","August 2, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67352,Type II
632,0,2018-08-02,"
  1-Day Acuvue Moist (2018-07-26) 
",,,,,,,,,,health product recall,,"July 26, 2018","August 2, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67360,Type III
633,0,2018-08-02,"
  IS3000, Redundant Medical Grade Power Supply, Reduced Fan Speed (2018-07-16) 
",,,,,,,,,,health product recall,,"July 16, 2018","August 2, 2018",Medical Device Recall,"Medical Device, Biologic/vaccine",Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67338,Type II
634,0,2018-08-02,"
  PENTAX Video Duodenoscope (2018-07-20) 
",,,,,,,,,,health product recall,,"July 20, 2018","August 2, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67346,Type II
635,0,2018-08-02,"
  ARCHITECT System - Creatine Kinase Assay (2018-07-20) 
",,,,,,,,,,health product recall,,"July 20, 2018","August 2, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67350,Type II
636,0,2018-08-02,"
  EZ1 Advanced XL (2018-07-25) 
",,,,,,,,,,health product recall,,"July 25, 2018","August 2, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67354,Type II
637,0,2018-08-02,"
  ARCHITECT I Sytem - EBV VCA IgM Reagent Kit (2018-07-26) 
",,,,,,,,,,health product recall,,"July 26, 2018","August 2, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67358,Type I
638,0,2018-08-02,"
  ""Jian Pai Natural Skin Care Cream"" contains antifungal drugs not listed on the label, which may pose serious health risks 
",,,,,,,,,,public advisory,,"August 2, 2018",,Advisory,"Drugs, Natural health products",Health Canada,Important Safety Information,General Public,RA-67362,
639,0,2018-08-01,"
  Unauthorized skin creams and lotions sold at various retailers in Quebec may pose serious health risks 
",,,,,,,,,,public advisory,,"August 1, 2018",,Advisory,Drugs,Health Canada,"Unauthorized products, Important Safety Information",General Public,RA-67334,
640,0,2018-07-30,"
  Health Canada updates Canadians on shortage situation involving EpiPen (0.3 mg) auto-injectors 
",,,,,,,,,,information update,,"July 30, 2018",,Information Update,Drugs,Health Canada,Supply,General Public,RA-67330,
641,0,2018-07-27,"
  HistoCore SPECTRA ST Stainer (2018-05-29) 
",,,,,,,,,,health product recall,,"May 29, 2018","July 27, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67296,Type II
642,0,2018-07-27,"
  Cobas 6500 Cobas u 601 and u 701 (2018-06-20) 
",,,,,,,,,,health product recall,,"June 20, 2018","July 27, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67300,Type III
643,0,2018-07-27,"
  Cobas p 612 pre-analytical system LCP1 (2018-07-12) 
",,,,,,,,,,health product recall,,"July 12, 2018","July 27, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67304,Type III
644,0,2018-07-27,"
  Alinity ci-series System Control Module (SCM) (2018-07-13) 
",,,,,,,,,,health product recall,,"July 13, 2018","July 27, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67308,Type III
645,0,2018-07-27,"
  INTERTAN 11.5mm x 18cm 125D (2018-06-15) 
",,,,,,,,,,health product recall,,"June 15, 2018","July 27, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67320,Type II
646,0,2018-07-27,"
  VITROS Chemistry Products CREA Slides, CL - Slides (Chloride), and C1 - Slides (2018-07-12) 
",,,,,,,,,,health product recall,,"July 12, 2018","July 27, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67312,Type III
647,0,2018-07-27,"
  AMSCO V-PRO 1, AMSCO V-PRO 1 Plus, and AMSCO V-PRO maX Low Temperature Sterilization System (2018-07-23) 
",,,,,,,,,,health product recall,,"July 23, 2018","July 27, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67316,Type II
648,0,2018-07-27,"
  IMMULITE and IMMULITE 1000 System- Prostate-Specific Antigen (PSA) Assay (2018-07-19) 
",,,,,,,,,,health product recall,,"July 19, 2018","July 27, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67324,Type III
649,0,2018-07-27,"
  Nanodyne NEO Intravenous Filter Set (2018-06-28) 
",,,,,,,,,,health product recall,,"June 28, 2018","July 27, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67302,Type III
650,0,2018-07-27,"
  Elecsys Anti-TPO (2018-07-11) 
",,,,,,,,,,health product recall,,"July 11, 2018","July 27, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67306,Type III
651,0,2018-07-27,"
  Reliance 1227 Cart and Utensil Washer/Disinfector (2018-05-21) 
",,,,,,,,,,health product recall,,"May 21, 2018","July 27, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67310,Type III
652,0,2018-07-27,"
  Stat Profile Prime CCS Comp Analyzer (2017-06-09) 
",,,,,,,,,,health product recall,,"June 9, 2017","July 27, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67314,Type II
653,0,2018-07-27,"
  Duo Flow Double Lumen and Soft-Line Catheter Sets, Raulerson Pre-Curved Duo-Flow IJ Catgeter With Soft Tip (2018-07-13) 
",,,,,,,,,,health product recall,,"July 13, 2018","July 27, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67318,Type II
654,0,2018-07-27,"
  ACUTRONIC fabian HFO ventilator (2014-11-27) 
",,,,,,,,,,health product recall,,"November 27, 2014","July 27, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67322,Type II
655,0,2018-07-27,"
  Genestra Brands AFA-Gen (2018-07-27) 
",,,,,,,,,,health product recall,,"July 27, 2018",,Drug Recall,Natural health products,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-67530,Type II
656,0,2018-07-27,"
  ComboLab System - Main Unit, CardioLab System - Main Unit, Mac-Lab System - Main Unit, and Mac-Lab Systems - Integrated Electronics Box (2018-06-14) 
",,,,,,,,,,health product recall,,"June 14, 2018","July 27, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67298,Type II
657,0,2018-07-20,"
  Adrenalin Chloride Sol 1:1000 AMP (2018-07-20) 
",,,,,,,,,,health product recall,,"July 20, 2018",,Drug Recall,Drugs,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-67576,Type II
658,0,2018-07-19,"
  Barrel Clamp Guide (2018-04-04) 
",,,,,,,,,,health product recall,,"April 4, 2018","July 19, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67254,Type II
659,0,2018-07-19,"
  Elecsys Anti-HAV (2018-06-19) 
",,,,,,,,,,health product recall,,"June 19, 2018","July 19, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67256,Type III
660,0,2018-07-19,"
  CARESCAPE Monitor B650 (2018-05-31) 
",,,,,,,,,,health product recall,,"May 31, 2018","July 19, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67258,Type II
661,0,2018-07-19,"
  Discovery MR750w 3.0T Magnetic Resonance Imaging System (2018-06-06) 
",,,,,,,,,,health product recall,,"June 6, 2018","July 19, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67260,Type II
662,0,2018-07-19,"
  Pro-Vent Plus, Anaerobic Pulsator Plus, Pulsator Liquid Heparin, and Dry Pulsator Plus Arterial Blood Gas Sampling Kit (2018-06-26) 
",,,,,,,,,,health product recall,,"June 26, 2018","July 19, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67262,Type III
663,0,2018-07-19,"
  Artis Zeego Multi-Axis, Artis Zee Multi-Purpose, Artis Zee Floor, and Artis Zee Ceiling (2018-06-28) 
",,,,,,,,,,health product recall,,"June 28, 2018","July 19, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67264,Type III
664,0,2018-07-19,"
  Lysercell WDF (2018-06-25) 
",,,,,,,,,,health product recall,,"June 25, 2018","July 19, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67266,Type III
665,0,2018-07-19,"
  Chorionic Villus Sampling Needle Set (2018-07-03) 
",,,,,,,,,,health product recall,,"July 3, 2018","July 19, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67268,Type III
666,0,2018-07-19,"
  MAYFIELD Infinity XR2 Base Unit, Low Profile Base Unit, Base Unit-Extended and MAYFIELD Spine Table Adaptor Radiolucent (2018-06-29) 
",,,,,,,,,,health product recall,,"June 29, 2018","July 19, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67272,Type II
667,0,2018-07-19,"
  Optima CT660 and Revolution EVO (2018-04-27) 
",,,,,,,,,,health product recall,,"April 27, 2018","July 19, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67274,Type II
668,0,2018-07-19,"
  Optima CT540 Series CT Scanner System (2018-04-27) 
",,,,,,,,,,health product recall,,"April 27, 2018","July 19, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67276,Type II
669,0,2018-07-19,"
  RayStation and RayPlan (2018-06-29) 
",,,,,,,,,,health product recall,,"June 29, 2018","July 19, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67278,Type II
670,0,2018-07-19,"
  Platinium SonR CRT-D (2018-07-09) 
",,,,,,,,,,health product recall,,"July 9, 2018","July 19, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67280,Type II
671,0,2018-07-19,"
  ThromboType (2018-07-05) 
",,,,,,,,,,health product recall,,"July 5, 2018","July 19, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67282,Type III
672,0,2018-07-19,"
  Jian Pai Cream (2018-07-19) 
",,,,,,,,,,health product recall,,"July 19, 2018",,Drug Recall,Natural health products,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-67526,Type II
673,0,2018-07-18,"
  Spirulina - Superaliment vert Powder (2018-07-18) 
",,,,,,,,,,health product recall,,"July 18, 2018",,Drug Recall,Natural health products,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-67524,Type II
674,0,2018-07-17,"
  Tromboject 1% and 3% (sodium tetradecyl sulfate) with Visible Particles 
",,,,,,,,,,health professional risk communication,,"July 17, 2018","July 17, 2018",Dear Healthcare Professional Letter,Drugs,Health Canada,Important Safety Information,Healthcare Professionals,RA-67246,
675,0,2018-07-16,"
  Actumus Regeneration 2 (2018-07-16) 
",,,,,,,,,,health product recall,,"July 16, 2018",,Drug Recall,Natural health products,Health Canada,Product Safety,"General Public, Healthcare Professionals, Hospitals",RA-67528,Type II
676,0,2018-07-13,"
  MED-RX Feeding Tube (2018-06-02) 
",,,,,,,,,,health product recall,,"June 2, 2018","July 13, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67214,Type II
677,0,2018-07-13,"
  ARTIS Q, ARTIS Q. ZEN, and ARTIS PHENO (2018-06-22) 
",,,,,,,,,,health product recall,,"June 22, 2018","July 13, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67216,Type II
678,0,2018-07-13,"
  MAESTRO 4000 Cardiac Ablation System (2018-06-20) 
",,,,,,,,,,health product recall,,"June 20, 2018","July 13, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67218,Type II
679,0,2018-07-13,"
  AEQUALIS Humeral Nail Drill Bit (2018-05-11) 
",,,,,,,,,,health product recall,,"May 11, 2018","July 13, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67220,Type II
680,0,2018-07-13,"
  Gentec Medical Air Regulators - 287 MA Series (2018-06-27) 
",,,,,,,,,,health product recall,,"June 27, 2018","July 13, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67222,Type II
681,0,2018-07-13,"
  5008 Cordiax HD-PAED option (2018-06-26) 
",,,,,,,,,,health product recall,,"June 26, 2018","July 13, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67224,Type I
682,0,2018-07-13,"
  Vmax Encore 28.6 (2018-06-26) 
",,,,,,,,,,health product recall,,"June 26, 2018","July 13, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67226,Type III
683,0,2018-07-13,"
  ARIES and ARIES M1 System (2018-07-02) 
",,,,,,,,,,health product recall,,"July 2, 2018","July 13, 2018",Medical Device Recall,Medical Device,Health Canada,Medical Devices,"General Public, Healthcare Professionals, Hospitals",RA-67228,Type II
