,Unnamed: 0,Date,Item,Brand,Product,Issue,Nb_affected_models,Alert / recall type,Category,Companies,Published by,Recall type,Audience,Starting date:,Posting date:,Type of communication:,Subcategory:,Source of recall:,Issue:,Audience:,Identification number:,Identification number
830,0,2019-08-07,"
  MSR 50th Anniversary Fuel Bottle recalled due to missing bilingual labelling 
",,,,,,,,,consumer product recall,,"August 7, 2019","August 7, 2019",Consumer Product Recall,Chemicals,Health Canada,Product Safety,General Public,RA-70377,
831,0,2019-08-01,"
  VIVO Mount-Play5 Speaker Wall Mounts recalled due to fall and injury hazard 
",,,,,,,,,consumer product recall,,"August 1, 2019","August 1, 2019",Consumer Product Recall,Household Items,Health Canada,Product Safety,General Public,RA-70607,
832,0,2019-08-01,"
  Super Jumper Inc. trampolines recalled due to risk of welds breaking on metal railing 
",,,,,,,,,consumer product recall,,"August 1, 2019","August 1, 2019",Consumer Product Recall,Sports/Fitness,Health Canada,Product Safety,General Public,RA-70497,
833,0,2019-07-25,"
  Fusion 3-in-1 Solar Powered Tiki Torch recalled due to fire hazard 
",,,,,,,,,consumer product recall,,"July 25, 2019","July 25, 2019",Consumer Product Recall,Outdoor Living,Health Canada,Fire Hazard,General Public,RA-70513,
834,0,2019-07-25,"
  Cycling Sports Group recalls Cannondale CAADX Cyclocross bicycles due to fall hazard 
",,,,,,,,,consumer product recall,,"July 25, 2019","July 25, 2019",Consumer Product Recall,Sports/Fitness,Health Canada,Product Safety,General Public,RA-70389,
835,0,2019-07-24,"
  Trek Kickster Balance Bicycle recalled due to fall hazard 
",,,,,,,,,consumer product recall,,"July 24, 2019","July 24, 2019",Consumer Product Recall,Sports/Fitness,Health Canada,Product Safety,General Public,RA-70515,
836,0,2019-07-24,"
  Porter-Cable Table Saws recalled due to fire hazard 
",,,,,,,,,consumer product recall,,"July 24, 2019","July 24, 2019",Consumer Product Recall,Tools and Electrical Products,Health Canada,Product Safety,Healthcare Professionals,RA-70385,
837,0,2019-07-23,"
  Growing Greener Innovations Multi-function AUTO emergency start power recalled due to fire hazard 
",,,,,,,,,consumer product recall,,"July 23, 2019","July 23, 2019",Consumer Product Recall,Tools and Electrical Products,Health Canada,"Product Safety, Fire Hazard",General Public,RA-70491,
838,0,2019-07-23,"
  Britax BOB Jogging Strollers recalled due to possible fall hazard 
",,,,,,,,,consumer product recall,,"July 23, 2019","July 23, 2019",Consumer Product Recall,Children's Products,Health Canada,Fall Hazard,General Public,RA-69997,
839,0,2019-07-22,"
  Lithium Ion Batteries used in Torqeedo Travel and Ultralight Outboard Engines recalled due to fire hazard 
",,,,,,,,,consumer product recall,,"July 22, 2019","July 22, 2019",Consumer Product Recall,Outdoor Living,Health Canada,Fire Hazard,General Public,RA-70449,
840,0,2019-07-22,"
  51L LinQ™ Sea-Doo® Cooler recalled due to entrapment and suffocation hazards 
",,,,,,,,,consumer product recall,,"July 22, 2019","July 22, 2019",Consumer Product Recall,"Household Items, Sports/Fitness",Health Canada,Product Safety,General Public,RA-70489,
841,0,2019-07-22,"
  Safe use of personal insect repellents 
",,,,,,,,,information update,,"July 22, 2019",,Information Update,"Chemicals, Outdoor Living, Specialized Products",Health Canada,Important Safety Information,General Public,RA-70493,
842,0,2019-07-19,"
  Baby's Choice Pacifier and Holder Set recalled due to Choking Hazard 
",,,,,,,,,consumer product recall,,"July 19, 2019","July 19, 2019",Consumer Product Recall,Children's Products,Health Canada,Choking Hazard,General Public,RA-70483,
843,0,2019-07-17,"
  Bodum Bistro Two-Slice and Four-Slice Toasters recalled due to shock hazard 
",,,,,,,,,consumer product recall,,"July 17, 2019","July 17, 2019",Consumer Product Recall,Appliances,Health Canada,Electrical Hazard,General Public,RA-70413,
844,0,2019-07-16,"
  K2 Inline Skates recalled due to potential fall hazard 
",,,,,,,,,consumer product recall,,"July 16, 2019","July 16, 2019",Consumer Product Recall,Sports/Fitness,Health Canada,Product Safety,General Public,RA-70293,
845,0,2019-07-16,"
  Joe Fresh® Baby Girl and Baby Boy Sun Hats recalled due to choking hazard 
",,,,,,,,,consumer product recall,,"July 16, 2019","July 16, 2019",Consumer Product Recall,"Children's Products, Clothing and Accessories",Health Canada,Choking Hazard,General Public,RA-70411,
846,0,2019-07-11,"
  Fitz and Floyd® Nevaeh White® Can Mugs recalled due to Burn and Laceration Hazard 
",,,,,,,,,consumer product recall,,"July 11, 2019","July 11, 2019",Consumer Product Recall,Household Items,Health Canada,"Burn Hazard, Laceration Hazard",General Public,RA-70401,
847,0,2019-07-11,"
  Test swimming pool and spa water daily to keep bathers safe 
",,,,,,,,,information update,,"July 11, 2019","July 11, 2019",Information Update,"Chemicals, Outdoor Living, Specialized Products",Health Canada,Important Safety Information,General Public,RA-70405,
848,0,2019-07-10,"
  Expanded Recall: Mastercraft 5 Gallon Air Compressor recalled due to regulator knob failure 
",,,,,,,,,consumer product recall,,"July 10, 2019","July 10, 2019",Consumer Product Recall,Tools and Electrical Products,Health Canada,Product Safety,General Public,RA-70391,
849,0,2019-07-10,"
  Sit-Stand office Workstations recalled due to potential impact injury hazard 
",,,,,,,,,consumer product recall,,"July 10, 2019","July 10, 2019",Consumer Product Recall,Household Items,Health Canada,Product Safety,General Public,RA-70387,
850,0,2019-07-09,"
  Disney Forky Plush Toy (11"") recalled due to choking hazard 
",,,,,,,,,consumer product recall,,"July 9, 2019","July 9, 2019",Consumer Product Recall,Toys,Health Canada,Choking Hazard,General Public,RA-70349,
851,0,2019-07-09,"
  Stokke, LLC recalls Tripp Trapp Newborn Set due to fall hazard 
",,,,,,,,,consumer product recall,,"July 9, 2019","July 9, 2019",Consumer Product Recall,Children's Products,Health Canada,Fall Hazard,General Public,RA-70383,
852,0,2019-07-03,"
  Ghost Nivolet X 5 LC 28 bicycle recalled due to fall hazard 
",,,,,,,,,consumer product recall,,"July 3, 2019","July 3, 2019",Consumer Product Recall,Sports/Fitness,Health Canada,Product Safety,General Public,RA-70295,
853,0,2019-07-02,"
  SRAM (RockShox) Lyrik and Yari front suspension forks for bicycles recalled due to fall hazard 
",,,,,,,,,consumer product recall,,"July 2, 2019","July 2, 2019",Consumer Product Recall,Sports/Fitness,Health Canada,Product Safety,General Public,RA-70173,
854,0,2019-07-01,"
  Stokke, LLC recalls Steps Bouncer due to possible fall hazard 
",,,,,,,,,consumer product recall,,"July 1, 2019","July 1, 2019",Consumer Product Recall,Children's Products,Health Canada,Fall Hazard,General Public,RA-70287,
855,0,2019-06-27,"
  Apple 15-inch MacBook Pro laptop computers recalled due to fire hazard 
",,,,,,,,,consumer product recall,,"June 27, 2019","June 27, 2019",Consumer Product Recall,Electronics,Health Canada,Fire Hazard,General Public,RA-70277,
856,0,2019-06-27,"
  Venus Simply3 Disposable 4-count razors recalled due to cutting hazard 
",,,,,,,,,consumer product recall,,"June 27, 2019","June 27, 2019",Consumer Product Recall,Household Items,Health Canada,Product Safety,General Public,RA-70219,
857,0,2019-06-25,"
  Crocodile Creek Eco-Kids Tritan Water Bottles recalled due to choking hazard 
",,,,,,,,,consumer product recall,,"June 25, 2019","June 25, 2019",Consumer Product Recall,Children's Products,Health Canada,Choking Hazard,General Public,RA-70279,
858,0,2019-06-25,"
  Kings n Queens pajama pants recalled due to flammability hazard 
",,,,,,,,,consumer product recall,,"June 25, 2019","June 25, 2019",Consumer Product Recall,"Children's Products, Clothing and Accessories",Health Canada,Flammability Hazard,General Public,RA-70247,
859,0,2019-06-24,"
  Duoladuobu Anti-Dust Silicone Pacifier recalled due to Choking Hazard 
",,,,,,,,,consumer product recall,,"June 24, 2019","June 24, 2019",Consumer Product Recall,Children's Products,Health Canada,Product Safety,General Public,RA-70249,
860,0,2019-06-24,"
  Zenabis Ltd. recalls one lot of Namaste Wappa dried cannabis 
",,,,,,,,,consumer product recall,,"June 24, 2019","June 24, 2019",Consumer Product Recall,Cannabis,Health Canada,Labelling and Packaging,General Public,RA-70271,
861,0,2019-06-24,"
  Expanded Recall: Claire's recalls various cosmetic products due to possible asbestos contamination 
",,,,,,,,,consumer product recall,,"June 24, 2019","June 24, 2019",Consumer Product Recall,Cosmetics,Health Canada,Product Safety,General Public,RA-70251,
862,0,2019-06-20,"
  Substance use during summer events and festivals 
",,,,,,,,,information update,,"June 20, 2019",,Information Update,"Drugs, Affects children, pregnant or breast feeding women, Medical Cannabis",Health Canada,"Important Safety Information, Food Safety, Poisoning Hazard","General Public, Healthcare Professionals",RA-70235,
863,0,2019-06-19,"
  Revelate Terrapin System 14L Seat Bag recalled due to potential fall hazard 
",,,,,,,,,consumer product recall,,"June 19, 2019","June 19, 2019",Consumer Product Recall,Sports/Fitness,Health Canada,Fall Hazard,General Public,RA-70177,
864,0,2019-06-19,"
  Young Living Essential Oils Orange Blossom Moisturizer recalled due to Candida yeast contamination 
",,,,,,,,,consumer product recall,,"June 19, 2019","June 19, 2019",Consumer Product Recall,Cosmetics,Health Canada,Microbial Hazard,General Public,RA-70231,
865,0,2019-06-17,"
  Delta UV Generator recalled due to fire hazard 
",,,,,,,,,consumer product recall,,"June 17, 2019","June 17, 2019",Consumer Product Recall,Tools and Electrical Products,Health Canada,Fire Hazard,General Public,RA-70181,
866,0,2019-06-14,"
  Pro Charge Power Wireless Charging Pads recalled due to burn hazard 
",,,,,,,,,consumer product recall,,"June 14, 2019","June 14, 2019",Consumer Product Recall,Electronics,Health Canada,Burn Hazard,General Public,RA-70183,
867,0,2019-06-12,"
  Hayward Pool Heater Vent Kit recalled due to Carbon Monoxide Poisoning Hazard 
",,,,,,,,,consumer product recall,,"June 12, 2019","June 12, 2019",Consumer Product Recall,Household Items,Health Canada,Product Safety,General Public,RA-70149,
868,0,2019-06-12,"
  Matrix Vavoom Freezing Spray recalled due to missing hazard labelling 
",,,,,,,,,consumer product recall,,"June 12, 2019","June 12, 2019",Consumer Product Recall,Cosmetics,Health Canada,Labelling and Packaging,General Public,RA-70175,
869,0,2019-06-11,"
  AmazonBasics 1500 Watt Ceramic Space Heater recalled due to fire hazard 
",,,,,,,,,consumer product recall,,"June 11, 2019","June 11, 2019",Consumer Product Recall,Household Items,Health Canada,Fire Hazard,General Public,RA-70141,
870,0,2019-06-07,"
  Olympic Premium Stain Stripper recalled due to container damage 
",,,,,,,,,consumer product recall,,"June 7, 2019","June 7, 2019",Consumer Product Recall,Chemicals,Health Canada,"Labelling and Packaging, Chemical Hazard",General Public,RA-70143,
871,0,2019-06-05,"
  Apple three-prong AC wall plug adapters included in the Apple World Travel Adapter Kit recalled due to risk of electric shock 
",,,,,,,,,consumer product recall,,"June 5, 2019","June 5, 2019",Consumer Product Recall,Tools and Electrical Products,Health Canada,Product Safety,General Public,RA-69690,
872,0,2019-06-04,"
  Small Stratton Pendant Light Fixture recalled due to Risk of Injury 
",,,,,,,,,consumer product recall,,"June 4, 2019","June 4, 2019",Consumer Product Recall,Tools and Electrical Products,Health Canada,Product Safety,General Public,RA-69985,
873,0,2019-06-04,"
  Evenflo Pillo Napper recalled due to not meeting Canadian requirements 
",,,,,,,,,consumer product recall,,"June 4, 2019","June 4, 2019",Consumer Product Recall,Children's Products,Health Canada,Product Safety,General Public,RA-70105,
874,0,2019-06-04,"
  TINGI Super Glue recalled due to lack of child-resistant packaging 
",,,,,,,,,consumer product recall,,"June 4, 2019","June 4, 2019",Consumer Product Recall,Chemicals,Health Canada,"Chemical Hazard, Product Safety",General Public,RA-70043,
875,0,2019-06-04,"
  Ion Audio portable speakers recalled due to explosion hazard 
",,,,,,,,,consumer product recall,,"June 4, 2019","June 4, 2019",Consumer Product Recall,Electronics,Health Canada,Fire Hazard,General Public,RA-70095,
876,0,2019-06-03,"
  Baby sleep bags with legs recalled due to flammability hazard 
",,,,,,,,,consumer product recall,,"June 3, 2019","June 3, 2019",Consumer Product Recall,"Children's Products, Clothing and Accessories",Health Canada,Flammability Hazard,General Public,RA-70087,
877,0,2019-05-31,"
  Controlling Lawn and Garden Pests Safely 
",,,,,,,,,information update,,"May 31, 2019",,Information Update,"Chemicals, Outdoor Living, Specialized Products",Health Canada,,,RA-70085,
878,0,2019-05-30,"
  Mori Zip-Up Sleep Suit recalled due to flammability hazard 
",,,,,,,,,consumer product recall,,"May 30, 2019","May 30, 2019",Consumer Product Recall,"Children's Products, Clothing and Accessories",Health Canada,Flammability Hazard,General Public,RA-70041,
879,0,2019-05-30,"
  Argon 18 racing bicycles recalled due to injury hazard 
",,,,,,,,,consumer product recall,,"May 30, 2019","May 30, 2019",Consumer Product Recall,Sports/Fitness,Health Canada,Product Safety,General Public,RA-70047,
880,0,2019-05-28,"
  HEMNES Bookcases & Glass Cabinets recalled due to risk of falling shelves 
",,,,,,,,,consumer product recall,,"May 28, 2019","May 28, 2019",Consumer Product Recall,Household Items,Health Canada,Product Safety,General Public,RA-70039,
881,0,2019-05-27,"
  Bodum CHAMBORD® Stove Top Espresso Maker recalled due to Fire and Burn Hazards 
",,,,,,,,,consumer product recall,,"May 27, 2019","May 27, 2019",Consumer Product Recall,Household Items,Health Canada,Product Safety,General Public,RA-70027,
882,0,2019-05-24,"
  Consumer Product Update: Have you inspected your metal bristle barbecue brush lately? 
",,,,,,,,,information update,,"May 24, 2019","May 24, 2019",Information Update,"Household Items, Outdoor Living",Health Canada,Product Safety,General Public,RA-70033,
883,0,2019-05-23,"
  President Choice ""Shine Bright"" and ""Sweater Weather"" To-Go Tumblers recalled due to fire hazard 
",,,,,,,,,consumer product recall,,"May 23, 2019","May 23, 2019",Consumer Product Recall,Household Items,Health Canada,Product Safety,General Public,RA-69981,
884,0,2019-05-22,"
  Tweed Inc. recalls one lot of LBS Ocean View (Sativa) dried cannabis 
",,,,,,,,,consumer product recall,,"May 22, 2019","May 22, 2019",Consumer Product Recall,Cannabis,Health Canada,Labelling and Packaging,General Public,RA-69924,
885,0,2019-05-22,"
  Stromer ST5 Electric Bicycles recalled due to Crash Hazard 
",,,,,,,,,consumer product recall,,"May 22, 2019","May 22, 2019",Consumer Product Recall,Sports/Fitness,Health Canada,Product Safety,General Public,RA-69999,
886,0,2019-05-15,"
  Fisher-Price Newborn Rock 'n Play Sleeper recalled due to reports of deaths in the United States 
",,,,,,,,,consumer product recall,,"May 15, 2019","May 15, 2019",Consumer Product Recall,Children's Products,Health Canada,Product Safety,General Public,RA-69912,
887,0,2019-05-15,"
  Arm's Reach Cribs and Bassinets recalled due to not meeting Canadian requirements 
",,,,,,,,,consumer product recall,,"May 15, 2019","May 15, 2019",Consumer Product Recall,Children's Products,Health Canada,Product Safety,General Public,RA-69954,
888,0,2019-05-15,"
  Fisher-Price Rock 'n Play Sleepers recalled due to reports of deaths in the United States (sold on Amazon.ca) 
",,,,,,,,,consumer product recall,,"May 15, 2019","May 15, 2019",Consumer Product Recall,Children's Products,Health Canada,Product Safety,General Public,RA-69956,
889,0,2019-05-15,"
  Béaba Babycook NEO recalled due to glass bowl breakage 
",,,,,,,,,consumer product recall,,"May 15, 2019","May 15, 2019",Consumer Product Recall,"Household Items, Appliances",Health Canada,Laceration Hazard,General Public,RA-69904,
890,0,2019-05-14,"
  Now Designs coffee mugs recalled due to burn hazard 
",,,,,,,,,consumer product recall,,"May 14, 2019","May 14, 2019",Consumer Product Recall,Household Items,Health Canada,Burn Hazard,General Public,RA-69922,
891,0,2019-05-13,"
  GY Sports Hockey Helmets, Face Protectors, and Goalie Masks recalled due to missing CSA Certification 
",,,,,,,,,consumer product recall,,"May 13, 2019","May 13, 2019",Consumer Product Recall,Sports/Fitness,Health Canada,Product Safety,General Public,RA-69914,
892,0,2019-05-10,"
  Foreign product alert (FPA) 
",,,,,,,,,foreign product alert,,"May 10, 2019",,Foreign Product Alert (FPA),"Miscellaneous, Drugs",Health Canada,Undeclared Substance,General Public,RA-69842,
893,0,2019-05-09,"
  ""Libra"" 3-drawer chest by South Shore recalled due to tip-over hazard 
",,,,,,,,,consumer product recall,,"May 9, 2019","May 9, 2019",Consumer Product Recall,Household Items,Health Canada,Product Safety,General Public,RA-69064,
894,0,2019-05-07,"
  Great Pretenders® recalls Best Friends Necklace Set due to lead and cadmium in excess of allowable limits 
",,,,,,,,,consumer product recall,,"May 7, 2019","May 7, 2019",Consumer Product Recall,"Children's Products, Jewellery",Health Canada,Chemical Hazard,General Public,RA-69850,
895,0,2019-05-02,"
  Tuffy infant sleepers recalled due to flammability hazard 
",,,,,,,,,consumer product recall,,"May 2, 2019","May 2, 2019",Consumer Product Recall,"Children's Products, Clothing and Accessories",Health Canada,Flammability Hazard,General Public,RA-69794,
896,0,2019-05-02,"
  FIRMAN Portable Generator recalled due to potential gas leak 
",,,,,,,,,consumer product recall,,"May 2, 2019","May 2, 2019",Consumer Product Recall,Tools and Electrical Products,Health Canada,Flammability Hazard,General Public,RA-69828,
897,0,2019-05-01,"
  JYSK Linen 'N Furniture HOGANAS Gaming Chair recalled due to risk of fall 
",,,,,,,,,consumer product recall,,"May 1, 2019","May 1, 2019",Consumer Product Recall,Household Items,Health Canada,Product Safety,General Public,RA-69704,
898,0,2019-05-01,"
  Bodum + Starbucks Recycled Coffee Press recalled due to a laceration risk 
",,,,,,,,,consumer product recall,,"May 1, 2019","May 1, 2019",Consumer Product Recall,Household Items,Health Canada,Laceration Hazard,General Public,RA-69702,
899,0,2019-04-30,"
  High Park Farms Ltd. recalls one lot of Canaca Blend 19 dried cannabis pre-rolls 
",,,,,,,,,consumer product recall,,"April 30, 2019","April 30, 2019",Consumer Product Recall,Cannabis,Health Canada,Labelling and Packaging,General Public,RA-69692,
900,0,2019-04-30,"
  « Justice » branded Light Up Bed Canopies recalled due to fire and burn hazards 
",,,,,,,,,consumer product recall,,"April 30, 2019","April 30, 2019",Consumer Product Recall,Household Items,Health Canada,Fire Hazard,General Public,RA-69556,
901,0,2019-04-30,"
  Broken Coast Cannabis Ltd. recalls one lot of THC Blend cannabis oil capsules 
",,,,,,,,,consumer product recall,,"April 15, 2019","April 30, 2019",Consumer Product Recall,Cannabis,Health Canada,Labelling and Packaging,General Public,RA-69656,
902,0,2019-04-26,"
  EZDRY and TrueTimber Food Dehydrators recalled due to fire and burn hazard 
",,,,,,,,,consumer product recall,,"April 26, 2019","April 26, 2019",Consumer Product Recall,Tools and Electrical Products,Health Canada,Fire Hazard,General Public,RA-69524,
903,0,2019-04-25,"
  Kingsman and Marquis Skyline II/III Gas Fireplaces recalled due to fire hazard 
",,,,,,,,,consumer product recall,,"April 25, 2019","April 25, 2019",Consumer Product Recall,"Household Items, Appliances",Health Canada,Fire Hazard,General Public,RA-69682,
904,0,2019-04-25,"
  16"" Emoticon Necklace recalled due to lead in excess of allowable limits 
",,,,,,,,,consumer product recall,,"April 25, 2019","April 25, 2019",Consumer Product Recall,"Children's Products, Jewellery",Health Canada,Chemical Hazard,General Public,RA-69688,
905,0,2019-04-25,"
  Certain models of Vitodens 200-W and Vitodens 222-F boilers: Carbon Monoxide Hazard 
",,,,,,,,,consumer product recall,,"April 25, 2019","April 25, 2019",Consumer Product Recall,Household Items,Health Canada,Product Safety,General Public,RA-69606,
906,0,2019-04-25,"
  George Best Friend Necklaces recalled due to lead in excess of allowable limits 
",,,,,,,,,consumer product recall,,"April 25, 2019","April 25, 2019",Consumer Product Recall,"Children's Products, Jewellery",Health Canada,Chemical Hazard,General Public,RA-69684,
907,0,2019-04-24,"
  Blissco Holdings Ltd. recalls one lot of Cold Creek Kush and Green Cush dried cannabis pre-rolls 
",,,,,,,,,consumer product recall,,"April 24, 2019","April 24, 2019",Consumer Product Recall,Cannabis,Health Canada,Labelling and Packaging,General Public,RA-69666,
908,0,2019-04-23,"
  Expanded Recall: Certain articles of Calvin Klein brand children's sleepwear recalled due to flammability hazard 
",,,,,,,,,consumer product recall,,"April 23, 2019","April 23, 2019",Consumer Product Recall,"Children's Products, Clothing and Accessories",Health Canada,Flammability Hazard,General Public,RA-69662,
909,0,2019-04-23,"
  Valentine's Day stackable Mugs recalled due to fire hazard 
",,,,,,,,,consumer product recall,,"April 23, 2019","April 23, 2019",Consumer Product Recall,Household Items,Health Canada,Product Safety,General Public,RA-69680,
910,0,2019-04-18,"
  Fisher & Paykel Appliances 30"" Freestanding Gas Range recalled due to fire hazard 
",,,,,,,,,consumer product recall,,"April 18, 2019","April 18, 2019",Consumer Product Recall,Appliances,Health Canada,"Fire Hazard, Product Safety",General Public,RA-68584,
911,0,2019-04-18,"
  Callum Platform and Storage Canopy Beds recalled due to an injury hazard 
",,,,,,,,,consumer product recall,,"April 18, 2019","April 18, 2019",Consumer Product Recall,Household Items,Health Canada,Product Safety,General Public,RA-69334,
912,0,2019-04-18,"
  HAAKAN Table Lamp recalled due to fire hazard 
",,,,,,,,,consumer product recall,,"April 18, 2019","April 18, 2019",Consumer Product Recall,Tools and Electrical Products,Health Canada,Fire Hazard,General Public,RA-69590,
913,0,2019-04-17,"
  Heat Hero Mini-Heater recalled due to fire hazard 
",,,,,,,,,consumer product recall,,"April 17, 2019","April 17, 2019",Consumer Product Recall,Tools and Electrical Products,Health Canada,Product Safety,General Public,RA-69604,
914,0,2019-04-15,"
  H&M Bathrobes recalled due to Flammability Hazard 
",,,,,,,,,consumer product recall,,"April 15, 2019","April 15, 2019",Consumer Product Recall,"Children's Products, Clothing and Accessories",Health Canada,Flammability Hazard,General Public,RA-69584,
915,0,2019-04-12,"
  Party EssentialsTM brand 33-piece buffet serving set recalled due to missing safety label 
",,,,,,,,,consumer product recall,,"April 12, 2019","April 12, 2019",Consumer Product Recall,Chemicals,Health Canada,Product Safety,General Public,RA-69592,
916,0,2019-04-11,"
  Honda Portable Generator recalled due to fire hazard 
",,,,,,,,,consumer product recall,,"April 11, 2019","April 11, 2019",Consumer Product Recall,Tools and Electrical Products,Health Canada,Fire Hazard,General Public,RA-69588,
917,0,2019-04-11,"
  ""I'M SLEEPING IN"" bathrobe recalled due to flammability hazard 
",,,,,,,,,consumer product recall,,"April 11, 2019","April 11, 2019",Consumer Product Recall,"Children's Products, Clothing and Accessories",Health Canada,Flammability Hazard,General Public,RA-69586,
918,0,2019-04-10,"
  Stelpro Design and Uniwatt construction heaters recalled due to fire hazard 
",,,,,,,,,consumer product recall,,"April 10, 2019","April 10, 2019",Consumer Product Recall,Tools and Electrical Products,Health Canada,Fire Hazard,General Public,RA-69580,
919,0,2019-04-10,"
  Chromalox, Centurion, Electromode, Westcan and Dimplex construction heaters recalled due to fire hazard 
",,,,,,,,,consumer product recall,,"April 10, 2019","April 10, 2019",Consumer Product Recall,Tools and Electrical Products,Health Canada,Fire Hazard,General Public,RA-69570,
920,0,2019-04-10,"
  Portable and permanent heating appliances manufactured by Ouellet, Global Commander and Electrimart recalled due to fire hazard 
",,,,,,,,,consumer product recall,,"April 10, 2019","April 10, 2019",Consumer Product Recall,Tools and Electrical Products,Health Canada,Fire Hazard,General Public,RA-69582,
921,0,2019-04-09,"
  Indigo branded mugs recalled due to burn and laceration hazards 
",,,,,,,,,consumer product recall,,"April 9, 2019","April 9, 2019",Consumer Product Recall,Household Items,Health Canada,"Laceration Hazard, Burn Hazard",General Public,RA-69544,
922,0,2019-04-08,"
  Herbivore Pink Cloud Moisture Cream recalled due to mould contamination 
",,,,,,,,,consumer product recall,,"April 8, 2019","April 8, 2019",Consumer Product Recall,Cosmetics,Health Canada,Product Safety,General Public,RA-69536,
923,0,2019-04-08,"
  Mini Boo Bamboo Playsuit recalled due to flammability hazard 
",,,,,,,,,consumer product recall,,"April 8, 2019","April 8, 2019",Consumer Product Recall,"Children's Products, Clothing and Accessories",Health Canada,Flammability Hazard,General Public,RA-69518,
924,0,2019-04-05,"
  Ergopouch Explorer Sleep Suit Bag recalled due to flammability hazard 
",,,,,,,,,consumer product recall,,"April 5, 2019","April 5, 2019",Consumer Product Recall,"Children's Products, Clothing and Accessories",Health Canada,Flammability Hazard,General Public,RA-69516,
925,0,2019-04-03,"
  Matco Tools Wireless Charger recalled due to burn hazard 
",,,,,,,,,consumer product recall,,"April 3, 2019","April 3, 2019",Consumer Product Recall,Electronics,Health Canada,Burn Hazard,General Public,RA-69358,
926,0,2019-04-03,"
  Mastercraft, Profusion Heat, Prestige, and Matrix Portable Garage Heaters recalled due to fire hazard 
",,,,,,,,,consumer product recall,,"April 3, 2019","April 3, 2019",Consumer Product Recall,Tools and Electrical Products,Health Canada,Product Safety,General Public,RA-69512,
927,0,2019-04-02,"
  Claire's recalls various cosmetic products due to possible asbestos contamination 
",,,,,,,,,consumer product recall,,"April 2, 2019","April 2, 2019",Consumer Product Recall,Cosmetics,Health Canada,Product Safety,General Public,RA-69454,
928,0,2019-04-02,"
  CTG Kool Charmz Chains with Various Charms recalled due to lead in excess of allowable limits 
",,,,,,,,,consumer product recall,,"April 2, 2019","April 2, 2019",Consumer Product Recall,"Children's Products, Jewellery",Health Canada,Chemical Hazard,General Public,RA-69460,
929,0,2019-04-02,"
  T119 Elf Power Banks recalled due to fire, burn and explosion hazards 
",,,,,,,,,consumer product recall,,"April 2, 2019","April 2, 2019",Consumer Product Recall,Electronics,Health Canada,"Fire Hazard, Burn Hazard, Product Safety",General Public,RA-69436,
930,0,2019-04-01,"
  Certain articles of Calvin Klein children's sleepwear recalled due to flammability hazard 
",,,,,,,,,consumer product recall,,"April 1, 2019","April 1, 2019",Consumer Product Recall,"Children's Products, Clothing and Accessories",Health Canada,Flammability Hazard,General Public,RA-69446,
931,0,2019-03-29,"
  Decathlon Canada Inc. recalls DOMYOS DST 100 Training Strap 
",,,,,,,,,consumer product recall,,"March 29, 2019","March 29, 2019",Consumer Product Recall,Sports/Fitness,Health Canada,Fall Hazard,General Public,RA-69442,
932,0,2019-03-29,"
  Expanded Recall: Swing Paints, Ltd. recalls Klenk's Paint Thinner, Klenk's Sol-V, Klenk's Super Sol-V and Klenk's Mineral Spirits 
",,,,,,,,,consumer product recall,,"March 29, 2019","March 29, 2019",Consumer Product Recall,Chemicals,Health Canada,Product Safety,General Public,RA-69444,
933,0,2019-03-27,"
  Kubota Canada Ltd. Recalls Zero Turn Mowers Z100 Series 
",,,,,,,,,consumer product recall,,"March 27, 2019","March 27, 2019",Consumer Product Recall,Outdoor Living,Health Canada,Product Safety,General Public,RA-69412,
934,0,2019-03-27,"
  Cambridge Elevating Inc. recalls select Elmira, Heritage and Hybrid Residential Elevators 
",,,,,,,,,consumer product recall,,"March 27, 2019","March 27, 2019",Consumer Product Recall,Household Items,Health Canada,Product Safety,General Public,RA-69372,
935,0,2019-03-26,"
  TJX Canada recalls Luv Betsey Universal Rechargeable Power Banks 
",,,,,,,,,consumer product recall,,"March 26, 2019","March 26, 2019",Consumer Product Recall,Electronics,Health Canada,Product Safety,General Public,RA-69254,
936,0,2019-03-26,"
  Nest Designs recalls Sleeveless Bamboo Sleep Bag TOG 0.6 
",,,,,,,,,consumer product recall,,"March 26, 2019","March 26, 2019",Consumer Product Recall,"Children's Products, Clothing and Accessories",Health Canada,Flammability Hazard,General Public,RA-69364,
937,0,2019-03-21,"
  Air King Limited Canada recalls Wall Anchors supplied with Air King Valencia Range Hoods 
",,,,,,,,,consumer product recall,,"March 21, 2019","March 21, 2019",Consumer Product Recall,Household Items,Health Canada,Product Safety,General Public,RA-69004,
938,0,2019-03-20,"
  Toys""R""Us Canada recalls various Koala Baby 2-Pack Sleepers 
",,,,,,,,,consumer product recall,,"March 20, 2019","March 20, 2019",Consumer Product Recall,"Children's Products, Clothing and Accessories",Health Canada,Flammability Hazard,General Public,RA-69352,
939,0,2019-03-20,"
  Legrand recalls 15-Amp 125-Volt White Indoor Duplex Wall Outlet 
",,,,,,,,,consumer product recall,,"March 20, 2019","March 20, 2019",Consumer Product Recall,Electronics,Health Canada,Product Safety,General Public,RA-69342,
